source,target,weight
20827,170166,1
1408312,1408313,1
1408313,1408312,1
1427451,1427452,1
15173,438919,1
20,1440444,1
1440444,20,1
1443862,857916,1
1443862,1443863,1
857916,1443862,1
857916,1443863,1
1443863,1443862,1
1443863,857916,1
18189,14212,1
14212,18189,1
1487924,1487925,1
1487924,1487926,1
1487925,1487924,1
1487925,1487926,1
1487926,1487924,1
1487926,1487925,1
28816,1488220,1
28816,313601,1
1488220,28816,1
1488220,313601,1
313601,28816,1
313601,1488220,1
1516153,1516155,1
1516154,1516155,1
1516155,1516153,1
1516155,1516154,1
181574,1521794,1
1521794,181574,1
798766,34517,1
34517,798766,1
568006,57315,1
57315,568006,1
1555440,1555441,1
1555440,22913,1
1555441,1555440,1
1555441,22913,1
22913,1555440,1
22913,1555441,1
670367,20,1
20,670367,1
1599176,71019,1
1599176,48837,1
1599176,20,1
71019,1599176,1
71019,48837,1
71019,20,1
48837,1599176,1
48837,71019,1
20,1599176,1
20,71019,1
1666267,1666268,1
1666268,1666267,1
1679481,1679482,1
1679481,1679483,1
1679481,1679484,1
1679482,1679481,1
1679482,1679483,1
1679482,1679484,1
1679483,1679481,1
1679483,1679482,1
1679483,1679484,1
1679484,1679481,1
1679484,1679482,1
1679484,1679483,1
1864304,265891,1
265891,1864304,1
1864354,897749,1
246671,897749,1
897749,1864354,1
897749,246671,1
226023,1864561,1
1864561,226023,1
1864612,1864613,1
1864613,1864612,1
1864704,1864705,1
1864705,1864704,1
884048,1118454,1
884048,1864759,1
884048,80857,1
884048,1101126,1
884048,1864760,1
1118454,884048,1
1118454,1864759,1
1118454,80857,1
1118454,1101126,1
1118454,1864760,1
1864759,884048,1
1864759,1118454,1
1864759,1101126,1
80857,884048,1
80857,1118454,1
80857,1101126,1
1101126,884048,1
1101126,1118454,1
1101126,1864759,1
1101126,80857,1
1101126,1864760,1
1864760,884048,1
1864760,1118454,1
1864760,1101126,1
500663,1864807,1
500663,1864808,1
1864806,1864808,1
1864807,1864808,1
1864808,500663,1
1864808,1864806,1
1864808,1864807,1
1864873,1864874,1
1864874,1864873,1
100507,37417,1
37417,100507,1
1865010,1865012,1
1865011,1865012,1
1865012,1865010,1
1865012,1865011,1
1865063,1865064,1
1865064,1865063,1
1865334,1865335,1
1865335,1865334,1
535795,162593,1
535795,293144,1
1865347,293144,1
162593,293144,1
1865348,293144,1
293144,535795,1
293144,1865347,1
293144,162593,1
293144,1865348,1
1865488,1865489,1
1865488,246671,1
1865489,1865488,1
1865489,246671,1
246671,1865488,1
246671,1865489,1
1865607,1865609,1
53487,1865738,1
1865738,53487,1
1865804,1865805,1
115288,1144712,1
115288,1094948,1
115288,626356,1
1144712,115288,1
1144712,1094948,1
1144712,626356,1
1094948,115288,1
1094948,1144712,1
626356,115288,1
626356,1144712,1
20875,24927,1
24927,20875,1
69326,2339016,1
2339016,69326,1
30292,30293,1
30293,30292,1
48719,48720,1
48720,48719,1
61573,61574,1
61574,61573,1
61573,71334,1
71334,61573,1
202049,202050,1
202050,202049,1
59755,43255,1
43255,59755,1
154473,337357,1
337357,154473,1
133845,47884,1
47884,133845,1
397335,13638,1
13638,397335,1
254386,480696,1
480696,254386,1
485444,2278,1
2278,485444,1
504638,97,1
440164,97,1
97,504638,1
97,440164,1
153798,70538,1
70538,153798,1
20,549090,1
20,769404,1
20,769405,1
20,769406,1
549090,769404,1
549090,769406,1
769404,20,1
769404,549090,1
769404,769405,1
769404,769406,1
769405,769404,1
769405,769406,1
769406,20,1
769406,549090,1
769406,769404,1
769406,769405,1
778542,778543,1
778543,778542,1
56778,781013,1
781013,56778,1
798650,798652,1
798651,798652,1
798652,798650,1
798652,798651,1
366454,801014,1
801014,366454,1
832916,23914,1
832916,44317,1
23914,832916,1
23914,44317,1
44317,832916,1
44317,23914,1
447546,169040,1
837963,169040,1
169040,447546,1
169040,837963,1
898970,898971,1
898971,898970,1
10405,961259,1
961259,10405,1
262767,29683,1
29683,262767,1
2590,700125,1
700125,2590,1
26912,19928,1
19928,26912,1
366948,56778,1
56778,366948,1
26522,1030430,1
1030429,1030430,1
1030430,26522,1
1030430,1030429,1
377990,165611,1
102135,19021,1
19021,102135,1
349857,1085159,1
349857,1085160,1
1085159,349857,1
1085159,1085160,1
1085160,349857,1
1085160,1085159,1
285776,22247,1
22247,285776,1
1116752,1116753,1
1116753,1116752,1
72753,213316,1
213316,72753,1
28816,210154,1
28816,1139948,1
210154,28816,1
210154,1139948,1
1139948,28816,1
1139948,210154,1
18083,45200,1
45200,18083,1
44329,228033,1
44329,1219890,1
228033,44329,1
228033,1219890,1
1219890,44329,1
1219890,228033,1
56309,349436,1
56309,445692,1
349436,56309,1
349436,445692,1
445692,56309,1
445692,349436,1
1241306,135060,1
135060,1241306,1
1274625,1274626,1
1274626,1274625,1
20,63423,1
63423,20,1
45915,1281764,1
1281763,1281764,1
1281764,45915,1
1281764,1281763,1
267241,1295508,1
1295508,267241,1
20537,568458,1
568458,20537,1
1369983,22913,1
868822,22913,1
22913,1369983,1
22913,868822,1
313880,39502,1
39502,313880,1
12517,20,1
12517,2681,1
20,12517,1
2681,12517,1
798766,34517,1
34517,798766,1
20,1433682,1
1433682,20,1
445547,154381,1
154381,445547,1
69595,237059,1
237059,69595,1
483099,1444255,1
173951,2142,1
2142,173951,1
1455023,1312367,1
1312367,20,1
20,1312367,1
2278,1472604,1
2278,1472605,1
1472604,2278,1
1472604,1472605,1
1472605,2278,1
1472605,1472604,1
408174,1060045,1
421623,1060045,1
1060045,408174,1
1060045,421623,1
1498369,15590,1
1498369,233411,1
1498369,22913,1
15590,1498369,1
15590,233411,1
15590,22913,1
233411,1498369,1
233411,15590,1
233411,22913,1
22913,1498369,1
22913,15590,1
22913,233411,1
20827,66267,1
1522994,685362,1
1522994,456362,1
685362,1522994,1
685362,456362,1
456362,1522994,1
456362,685362,1
534393,534394,1
534393,534395,1
534394,534393,1
534394,534395,1
534395,534393,1
534395,534394,1
196049,1576983,1
196049,1576984,1
197035,1576984,1
1576983,1576984,1
1576984,196049,1
1576984,197035,1
1576984,1576983,1
267241,311709,1
311709,267241,1
833384,214427,1
214427,833384,1
245347,38637,1
38637,245347,1
601028,1289465,1
1289465,601028,1
1163889,583547,1
583545,583547,1
583547,1163889,1
583547,583545,1
62656,11279,1
11279,62656,1
15923,820721,1
26663,51209,1
26663,426051,1
51209,26663,1
51209,426051,1
426051,26663,1
426051,51209,1
86967,9008,1
9008,86967,1
547105,284266,1
284266,547105,1
859592,2104028,1
859592,1860,1
859592,2104029,1
2104028,859592,1
2104028,1860,1
2104028,2104029,1
1860,859592,1
1860,2104028,1
2104029,859592,1
2104029,2104028,1
165098,2131549,1
2131549,165098,1
179178,1654638,1
179178,2131564,1
179178,2131565,1
1654638,179178,1
1654638,2131564,1
1654638,2131565,1
2131564,179178,1
2131564,1654638,1
2131564,2131565,1
2131565,1654638,1
2131565,2131564,1
20,522614,1
1106659,206510,1
1106659,68227,1
206510,1106659,1
206510,68227,1
68227,1106659,1
68227,206510,1
109322,13638,1
45309,13638,1
13638,109322,1
13638,45309,1
2308441,50195,1
1110070,2327046,1
2327046,1110070,1
283830,610665,1
610665,283830,1
74653,43427,1
74653,1098512,1
43427,74653,1
1098512,74653,1
283830,610665,1
610665,283830,1
52527,52528,1
52528,52527,1
74494,63533,1
63533,74494,1
17302,100178,1
17302,97,1
100178,17302,1
100178,97,1
97,17302,1
97,100178,1
219909,33618,1
219909,219910,1
33618,219909,1
33618,219910,1
219910,219909,1
219910,33618,1
305858,305859,1
305858,2135,1
305859,305858,1
305859,2135,1
2135,305858,1
2135,305859,1
24067,319430,1
24067,75167,1
75166,75167,1
319430,75167,1
75167,24067,1
75167,75166,1
75167,319430,1
325081,325082,1
325081,20,1
325081,21113,1
325082,325081,1
325082,20,1
325082,21113,1
20,325081,1
20,325082,1
21113,325081,1
21113,325082,1
20,332258,1
20,62837,1
332258,62837,1
62837,20,1
62837,332258,1
20,58016,1
408367,47289,1
47289,408367,1
50281,441700,1
441700,50281,1
20,489509,1
20,32595,1
514337,20972,1
514337,514338,1
514337,331074,1
20972,514337,1
20972,514338,1
20972,331074,1
514338,514337,1
514338,20972,1
331074,514337,1
331074,20972,1
534393,534394,1
534393,534395,1
534394,534393,1
534394,534395,1
534395,534393,1
534395,534394,1
603638,55420,1
603639,55420,1
55420,603638,1
55420,603639,1
190846,117000,1
117000,190846,1
20,40055,1
690523,690524,1
690524,690523,1
731062,20,1
2278,20,1
20,2278,1
758392,373561,1
373561,758392,1
322970,792763,1
20,795902,1
795902,20,1
435342,251003,1
588,251003,1
251003,435342,1
251003,588,1
30020,30019,1
30019,30020,1
209496,97,1
273983,97,1
97,209496,1
97,273983,1
20,948852,1
20,948853,1
948852,20,1
948852,948853,1
948853,20,1
948853,948852,1
1649,834816,1
1649,955331,1
2352,955331,1
834816,955331,1
955331,1649,1
955331,2352,1
955331,834816,1
270791,994769,1
270791,39502,1
994769,270791,1
994769,39502,1
39502,270791,1
39502,994769,1
1032186,1032187,1
1032187,1032186,1
94662,74809,1
94662,21620,1
30890,21620,1
74809,21620,1
21620,94662,1
21620,30890,1
21620,74809,1
376764,412243,1
376764,1036836,1
412243,376764,1
412243,1036836,1
1036836,376764,1
1036836,412243,1
80734,20044,1
20044,80734,1
71557,84156,1
84156,71557,1
283733,1128494,1
1128494,283733,1
124270,240785,1
240785,124270,1
20,1191780,1
28816,20,1
28816,1196058,1
28816,919096,1
20,28816,1
20,1196058,1
1196058,28816,1
1196058,20,1
1196058,919096,1
919096,28816,1
919096,1196058,1
464940,464941,1
464941,464940,1
62167,56921,1
56921,62167,1
56921,1226788,1
1226788,56921,1
20,397,1
57150,397,1
20,397,1
397,20,1
397,57150,1
397,20,1
1241770,206386,1
206386,1241770,1
531619,163031,1
163031,531619,1
1265910,18909,1
1265910,1265911,1
18909,1265910,1
18909,1265911,1
1265911,1265910,1
1265911,18909,1
634666,1288862,1
634666,296445,1
634666,972413,1
634666,634669,1
634667,296445,1
634667,972413,1
634667,634669,1
1288862,296445,1
1288862,20,1
1288862,972413,1
1288862,634669,1
296445,634666,1
296445,634667,1
296445,1288862,1
296445,634668,1
296445,20,1
296445,972413,1
296445,76990,1
296445,634669,1
634668,296445,1
634668,972413,1
634668,634669,1
20,1288862,1
20,296445,1
20,972413,1
20,634669,1
972413,634666,1
972413,634667,1
972413,1288862,1
972413,296445,1
972413,634668,1
972413,20,1
972413,76990,1
972413,634669,1
76990,296445,1
76990,972413,1
76990,634669,1
634669,634666,1
634669,634667,1
634669,1288862,1
634669,296445,1
634669,634668,1
634669,20,1
634669,972413,1
634669,76990,1
186133,1302438,1
1302438,186133,1
1324941,362199,1
337814,20,1
20,337814,1
416706,312249,1
312249,416706,1
119767,1345968,1
1345968,119767,1
20,1364598,1
1365427,1365428,1
1365427,1365429,1
1365428,1365427,1
1365428,1365429,1
1365429,1365427,1
1365429,1365428,1
867910,179178,1
179178,867910,1
20,1403036,1
1409962,436451,1
1409962,318282,1
1409962,1409963,1
436451,1409962,1
436451,318282,1
436451,1409963,1
318282,1409962,1
318282,436451,1
1409963,1409962,1
1409963,436451,1
1419877,628044,1
976906,628044,1
628044,1419877,1
628044,976906,1
514298,1430215,1
514298,1430216,1
1430215,514298,1
1430215,1430216,1
1430216,514298,1
1430216,1430215,1
1436699,20,1
20,1436699,1
18373,155393,1
155393,18373,1
323544,1492937,1
17327,295843,1
1512559,20,1
1512559,1512560,1
1512559,1286856,1
20,1512559,1
20,1286856,1
1512560,1512559,1
1512560,1286856,1
1286856,1512559,1
1286856,20,1
1286856,1512560,1
1519019,1519020,1
1519019,58016,1
1519019,1519021,1
1519019,1519022,1
1519020,1519019,1
1519020,58016,1
1519020,1519021,1
1519020,1519022,1
58016,1519019,1
58016,1519020,1
1519021,1519019,1
1519021,1519020,1
1519022,1519019,1
1519022,1519020,1
183506,271329,1
271329,183506,1
1400106,1431854,1
1431854,1400106,1
1564041,1564042,1
1564041,1564044,1
1191767,1564044,1
1564042,1564044,1
1564043,1564044,1
1564044,1564041,1
1564044,1191767,1
1564044,1564042,1
1564044,1564043,1
1574821,1574822,1
1574822,1574821,1
1286856,20,1
1286856,1512560,1
1286856,1286859,1
20,1286856,1
20,1286859,1
1512560,1286856,1
1512560,1286859,1
1286859,1286856,1
1286859,20,1
1286859,1512560,1
338184,219910,1
219910,338184,1
1010078,1589611,1
347483,1589611,1
1589611,1010078,1
1589611,347483,1
395365,1596427,1
1596427,395365,1
20,1667811,1
1667811,20,1
347483,1681885,1
1681885,347483,1
53953,72891,1
53953,454755,1
72891,53953,1
72891,454755,1
454755,53953,1
454755,72891,1
41015,40235,1
41015,1098512,1
41015,40060,1
41015,16440,1
40235,41015,1
40235,1098512,1
40235,40060,1
40235,16440,1
1098512,41015,1
1098512,40235,1
40060,41015,1
40060,40235,1
16440,41015,1
16440,40235,1
2001819,724250,1
724250,2001819,1
2002204,28853,1
2002204,2002205,1
28853,2002204,1
28853,2002205,1
2002205,2002204,1
2002205,28853,1
2278,1094404,1
2278,85559,1
1094404,2278,1
1094404,85559,1
85559,2278,1
85559,1094404,1
2002604,2002605,1
2002604,357702,1
2002605,2002604,1
2002605,357702,1
357702,2002604,1
357702,2002605,1
2086325,2086326,1
2086326,2086325,1
1995133,2086428,1
1995133,2086429,1
1995133,2086430,1
2086428,1995133,1
2086428,2086429,1
2086428,2086430,1
2086429,1995133,1
2086429,2086428,1
2086429,2086430,1
2086430,1995133,1
2086430,2086428,1
2086430,2086429,1
455526,538649,1
538649,455526,1
27519,76096,1
76096,27519,1
103066,103067,1
103067,103066,1
133752,133754,1
133753,133754,1
133754,133752,1
133754,133753,1
133754,133755,1
133755,133754,1
138499,103559,1
138499,138500,1
103559,138499,1
103559,138500,1
138500,138499,1
138500,103559,1
52527,52528,1
52528,52527,1
189978,189979,1
189979,189978,1
53518,170578,1
268422,268423,1
268423,268422,1
91217,19013,1
19013,91217,1
3458,476878,1
476878,3458,1
20,61806,1
595168,595170,1
595169,595170,1
595170,595168,1
595170,595169,1
605058,605059,1
605058,605060,1
605058,605061,1
605059,605058,1
605059,605060,1
605059,605061,1
605060,605058,1
605060,605059,1
605061,605058,1
605061,605059,1
277552,122228,1
279193,122228,1
122228,277552,1
122228,279193,1
283830,610665,1
610665,283830,1
613657,613658,1
613658,613657,1
640460,680663,1
680663,640460,1
132686,266621,1
266621,132686,1
20,22081,1
22081,20,1
20,15462,1
67147,46814,1
49015,318775,1
49015,215576,1
318775,49015,1
318775,215576,1
215576,49015,1
215576,318775,1
847195,20,1
87880,31292,1
87880,71088,1
31292,87880,1
31292,71088,1
71088,87880,1
71088,31292,1
1061585,1061586,1
1061586,1061585,1
395365,1061865,1
395365,2097,1
395365,1061866,1
1061865,395365,1
1061865,1061866,1
2097,395365,1
2097,1061866,1
1061866,395365,1
1061866,1061865,1
1061866,2097,1
22453,62689,1
22453,298225,1
22453,218331,1
22453,592052,1
22453,298226,1
62689,22453,1
62689,298225,1
62689,218331,1
62689,592052,1
62689,298226,1
298225,22453,1
298225,62689,1
298225,218331,1
298225,298226,1
218331,22453,1
218331,62689,1
218331,298225,1
218331,592052,1
218331,298226,1
592052,22453,1
592052,62689,1
592052,218331,1
592052,298226,1
298226,22453,1
298226,62689,1
298226,298225,1
298226,218331,1
298226,592052,1
717328,288460,1
288460,717328,1
20,14273,1
14273,20,1
186135,1158252,1
1158252,186135,1
286235,189814,1
189814,286235,1
1117879,325797,1
1117879,1203847,1
325797,1117879,1
325797,1203847,1
1203847,1117879,1
1203847,325797,1
20,404020,1
20,1234979,1
20,373375,1
404020,20,1
404020,1234979,1
404020,373375,1
1234979,20,1
1234979,404020,1
1234979,373375,1
373375,20,1
373375,404020,1
373375,1234979,1
11564,40810,1
40810,11564,1
796504,20,1
796504,120641,1
796504,100891,1
796504,28568,1
796504,1275350,1
20,796504,1
20,120641,1
20,1275350,1
120641,796504,1
120641,20,1
120641,100891,1
120641,28568,1
120641,1275350,1
100891,120641,1
100891,1275350,1
28568,120641,1
28568,1275350,1
1275350,796504,1
1275350,20,1
1275350,120641,1
1275350,100891,1
1275350,28568,1
17314,628276,1
17314,867309,1
628276,17314,1
628276,867309,1
867309,17314,1
867309,628276,1
1310851,3960,1
3960,1310851,1
1071571,395365,1
1071571,1317022,1
1071571,1317023,1
1071571,1317025,1
1071571,1317027,1
1071571,1317029,1
574996,395365,1
574996,1317023,1
574996,1317025,1
574996,1317027,1
574996,1317029,1
2097,395365,1
2097,1317023,1
2097,1317025,1
2097,1317027,1
2097,1317029,1
395365,1071571,1
395365,574996,1
395365,2097,1
395365,1317022,1
395365,1317023,1
395365,1317024,1
395365,1317025,1
395365,20,1
395365,1317026,1
395365,1317027,1
395365,1317028,1
395365,1317029,1
1317022,395365,1
1317022,1317023,1
1317022,1317025,1
1317022,20,1
1317022,1317027,1
1317022,1317029,1
1317023,1071571,1
1317023,574996,1
1317023,2097,1
1317023,395365,1
1317023,1317022,1
1317023,1317024,1
1317023,1317025,1
1317023,20,1
1317023,1317026,1
1317023,1317027,1
1317023,1317028,1
1317023,1317029,1
1317024,395365,1
1317024,1317023,1
1317024,1317025,1
1317024,1317027,1
1317024,1317029,1
1317025,1071571,1
1317025,574996,1
1317025,2097,1
1317025,395365,1
1317025,1317022,1
1317025,1317023,1
1317025,1317024,1
1317025,20,1
1317025,1317026,1
1317025,1317027,1
1317025,1317028,1
1317025,1317029,1
20,395365,1
20,1317022,1
20,1317023,1
20,1317025,1
20,1317027,1
20,1317029,1
1317026,395365,1
1317026,1317023,1
1317026,1317025,1
1317026,1317027,1
1317026,1317029,1
1317027,1071571,1
1317027,574996,1
1317027,2097,1
1317027,395365,1
1317027,1317022,1
1317027,1317023,1
1317027,1317024,1
1317027,1317025,1
1317027,20,1
1317027,1317026,1
1317027,1317028,1
1317027,1317029,1
1317028,395365,1
1317028,1317023,1
1317028,1317025,1
1317028,1317027,1
1317028,1317029,1
1317029,1071571,1
1317029,574996,1
1317029,2097,1
1317029,395365,1
1317029,1317022,1
1317029,1317023,1
1317029,1317024,1
1317029,1317025,1
1317029,20,1
1317029,1317026,1
1317029,1317027,1
1317029,1317028,1
466141,466142,1
466141,466140,1
466142,466141,1
466142,466140,1
466140,466141,1
466140,466142,1
1340531,1340532,1
1340531,998761,1
1340532,1340531,1
1340532,998761,1
998761,1340531,1
998761,1340532,1
435941,59593,1
59593,435941,1
117914,1323738,1
1323738,117914,1
370608,20,1
1427406,252751,1
252751,1427406,1
256015,32738,1
32738,256015,1
322491,322492,1
322492,322491,1
724426,1223145,1
1223145,724426,1
323851,20,1
1507872,1507873,1
1507872,1507874,1
1507873,1507872,1
1507873,1507874,1
1507874,1507872,1
1507874,1507873,1
1556856,16232,1
16232,1556856,1
1598480,1176075,1
1176075,1598480,1
800096,1623929,1
800096,75038,1
1623929,800096,1
1623929,75038,1
75038,800096,1
75038,1623929,1
2001929,165098,1
2001929,2001930,1
2001929,28482,1
2001929,2001931,1
2001929,2001932,1
165098,2001929,1
165098,2001930,1
165098,28482,1
165098,2001931,1
165098,2001932,1
2001930,2001929,1
2001930,165098,1
2001930,28482,1
2001930,2001931,1
2001930,2001932,1
28482,2001929,1
28482,165098,1
28482,2001930,1
28482,2001931,1
2001931,2001929,1
2001931,165098,1
2001931,2001930,1
2001931,28482,1
2001931,2001932,1
2001932,2001929,1
2001932,165098,1
2001932,2001930,1
2001932,2001931,1
2278,20,1
2278,20,1
20,2278,1
20,2278,1
2002153,2002154,1
2002153,215568,1
2002154,2002153,1
2002154,215568,1
215568,2002153,1
215568,2002154,1
2002270,2002271,1
2002270,55520,1
41533,55520,1
2002271,55520,1
55520,2002270,1
55520,41533,1
55520,2002271,1
2002437,2002438,1
2002438,2002437,1
1978393,1978394,1
2086347,1978394,1
1978394,1978393,1
1978394,2086347,1
457850,1954535,1
1954535,457850,1
20,235560,1
235560,20,1
18653,20,1
109810,109811,1
109811,109810,1
218576,218577,1
218576,218578,1
218576,218578,1
218577,218576,1
218577,218578,1
218577,218578,1
218578,218576,1
218578,218577,1
218578,218576,1
218578,218577,1
177996,233420,1
233419,233420,1
233420,177996,1
233420,233419,1
112315,284265,1
112315,284266,1
284265,112315,1
284265,284266,1
284266,112315,1
284266,284265,1
45103,310959,1
310959,45103,1
379544,20,1
52309,419874,1
52309,419875,1
52309,97,1
419874,52309,1
419874,419875,1
419874,97,1
419875,52309,1
419875,419874,1
419875,97,1
97,52309,1
97,419874,1
97,419875,1
20,326079,1
245285,445267,1
245285,445268,1
445267,245285,1
445267,445268,1
445268,245285,1
